Period,Scenario,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
2025,sc01,08-06 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-06 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-06 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-06 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-06 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-06 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-06 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-06 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-06 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-06 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-06 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-06 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-06 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-06 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-06 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-06 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-06 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-06 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-06 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-06 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-06 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-07 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
2025,sc01,08-07 01:00:00+01:00,1.053218324,252.7723979,42.12873299,168.514932,252.7723979,84.25746597,105.3218325,15.79827487,105.3218325
2025,sc01,08-07 02:00:00+01:00,1.009922011,242.3812826,40.39688044,161.5875217,242.3812826,80.79376086,100.9922011,15.14883016,100.9922011
2025,sc01,08-07 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-07 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-07 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-07 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-07 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-07 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-07 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-07 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-07 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-07 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-07 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-07 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-07 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-07 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-07 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-07 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-07 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-07 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-07 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-07 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-07 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-08 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
2025,sc01,08-08 01:00:00+01:00,1.053218324,252.7723979,42.12873299,168.514932,252.7723979,84.25746597,105.3218325,15.79827487,105.3218325
2025,sc01,08-08 02:00:00+01:00,1.009922011,242.3812826,40.39688044,161.5875217,242.3812826,80.79376086,100.9922011,15.14883016,100.9922011
2025,sc01,08-08 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-08 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-08 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-08 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-08 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-08 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-08 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-08 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-08 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-08 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-08 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-08 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-08 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-08 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-08 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-08 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-08 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-08 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-08 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-08 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-08 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-09 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
2025,sc01,08-09 01:00:00+01:00,1.053218324,252.7723979,42.12873299,168.514932,252.7723979,84.25746597,105.3218325,15.79827487,105.3218325
2025,sc01,08-09 02:00:00+01:00,1.009922011,242.3812826,40.39688044,161.5875217,242.3812826,80.79376086,100.9922011,15.14883016,100.9922011
2025,sc01,08-09 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-09 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-09 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-09 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-09 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-09 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-09 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-09 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-09 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-09 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-09 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-09 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-09 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-09 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-09 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-09 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-09 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-09 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-09 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-09 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-09 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-10 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
2025,sc01,08-10 01:00:00+01:00,1.053218324,252.7723979,42.12873299,168.514932,252.7723979,84.25746597,105.3218325,15.79827487,105.3218325
2025,sc01,08-10 02:00:00+01:00,1.009922011,242.3812826,40.39688044,161.5875217,242.3812826,80.79376086,100.9922011,15.14883016,100.9922011
2025,sc01,08-10 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-10 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-10 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-10 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-10 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-10 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-10 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-10 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-10 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-10 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-10 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-10 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-10 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-10 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-10 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-10 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-10 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-10 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-10 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-10 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-10 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-11 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
2025,sc01,08-11 01:00:00+01:00,1.053218324,252.7723979,42.12873299,168.514932,252.7723979,84.25746597,105.3218325,15.79827487,105.3218325
2025,sc01,08-11 02:00:00+01:00,1.009922011,242.3812826,40.39688044,161.5875217,242.3812826,80.79376086,100.9922011,15.14883016,100.9922011
2025,sc01,08-11 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-11 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-11 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-11 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-11 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-11 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-11 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-11 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-11 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-11 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-11 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-11 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-11 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-11 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-11 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-11 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-11 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-11 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-11 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-11 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-11 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-12 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
2025,sc01,08-12 01:00:00+01:00,1.053218324,252.7723979,42.12873299,168.514932,252.7723979,84.25746597,105.3218325,15.79827487,105.3218325
2025,sc01,08-12 02:00:00+01:00,1.009922011,242.3812826,40.39688044,161.5875217,242.3812826,80.79376086,100.9922011,15.14883016,100.9922011
2025,sc01,08-12 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-12 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-12 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-12 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-12 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-12 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-12 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-12 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-12 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-12 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-12 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-12 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-12 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-12 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-12 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-12 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-12 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-12 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-12 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-12 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-12 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-13 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
2025,sc01,08-13 01:00:00+01:00,1.053218324,252.7723979,42.12873299,168.514932,252.7723979,84.25746597,105.3218325,15.79827487,105.3218325
2025,sc01,08-13 02:00:00+01:00,1.009922011,242.3812826,40.39688044,161.5875217,242.3812826,80.79376086,100.9922011,15.14883016,100.9922011
2025,sc01,08-13 03:00:00+01:00,0.97980833,235.1539991,39.19233318,156.7693327,235.1539991,78.38466636,97.98083295,14.69712495,97.98083295
2025,sc01,08-13 04:00:00+01:00,0.956393869,229.5345285,38.25575476,153.0230191,229.5345285,76.51150951,95.6393869,14.34590804,95.6393869
2025,sc01,08-13 05:00:00+01:00,0.951247129,228.299311,38.04988517,152.1995407,228.299311,76.09977033,95.12471291,14.26870694,95.12471291
2025,sc01,08-13 06:00:00+01:00,0.949525833,227.8862,37.98103333,151.9241334,227.8862,75.96206668,94.95258334,14.24288751,94.95258334
2025,sc01,08-13 07:00:00+01:00,0.959776739,230.3464173,38.39106955,153.5642782,230.3464173,76.7821391,95.97767388,14.39665108,95.97767388
2025,sc01,08-13 08:00:00+01:00,0.987859048,237.0861714,39.51436191,158.0574477,237.0861714,79.02872382,98.78590478,14.81788572,98.78590478
2025,sc01,08-13 09:00:00+01:00,1.040772855,249.7854852,41.63091419,166.5236568,249.7854852,83.26182838,104.0772855,15.61159282,104.0772855
2025,sc01,08-13 10:00:00+01:00,1.080473595,259.3136627,43.2189438,172.8757752,259.3136627,86.43788759,108.0473595,16.20710392,108.0473595
2025,sc01,08-13 11:00:00+01:00,1.109781776,266.3476264,44.39127106,177.5650842,266.3476264,88.78254211,110.9781776,16.64672665,110.9781776
2025,sc01,08-13 12:00:00+01:00,1.106712173,265.6109213,44.26848688,177.0739475,265.6109213,88.53697377,110.6712173,16.60068258,110.6712173
2025,sc01,08-13 13:00:00+01:00,1.106069221,265.4566131,44.24276885,176.9710754,265.4566131,88.48553769,110.6069221,16.59103832,110.6069221
2025,sc01,08-13 14:00:00+01:00,1.123757601,269.7018242,44.95030404,179.8012161,269.7018242,89.90060806,112.3757601,16.85636401,112.3757601
2025,sc01,08-13 15:00:00+01:00,1.175198509,282.0476421,47.00794036,188.0317614,282.0476421,94.01588072,117.5198509,17.62797763,117.5198509
2025,sc01,08-13 16:00:00+01:00,1.236682542,296.8038101,49.46730168,197.8692067,296.8038101,98.93460335,123.6682542,18.55023812,123.6682542
2025,sc01,08-13 17:00:00+01:00,1.270594431,304.9426633,50.82377722,203.2951089,304.9426633,101.6475544,127.0594431,19.05891646,127.0594431
2025,sc01,08-13 18:00:00+01:00,1.265436613,303.7047872,50.61746455,202.4698581,303.7047872,101.2349291,126.5436613,18.9815492,126.5436613
2025,sc01,08-13 19:00:00+01:00,1.247161843,299.3188425,49.88647375,199.545895,299.3188425,99.77294749,124.7161843,18.70742765,124.7161843
2025,sc01,08-13 20:00:00+01:00,1.222056158,293.293478,48.88224633,195.5289853,293.293478,97.76449264,122.2056158,18.33084238,122.2056158
2025,sc01,08-13 21:00:00+01:00,1.18960363,285.5048711,47.58414518,190.3365807,285.5048711,95.16829035,118.960363,17.84405444,118.960363
2025,sc01,08-13 22:00:00+01:00,1.134909392,272.3782542,45.39637571,181.5855028,272.3782542,90.79275141,113.4909392,17.02364089,113.4909392
2025,sc01,08-13 23:00:00+01:00,1.074021792,257.7652301,42.96087168,171.8434868,257.7652301,85.92174337,107.4021792,16.11032688,107.4021792
2025,sc01,08-14 00:00:00+01:00,1.1,264,44,176,264,88,110,16.5,110
